64	0	0	0	0	0	0	0	2884446893123546e-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4356825954594015e-20	22049132425885753e-21	5138559360088646e-22	9405651282476056e-20	2297279373479214e-20	0	18614687278167705e-21	0.00017136147570042832	1238313225197284e-20	34523374193744617e-22	3150003116873099e-20	8244646548529455e-20	3348231330485456e-21	35681747061720244e-23	7903270864256202e-21	6343046611135761e-20	4346173358493028e-21	17768837986496542e-21	35350943747094096e-21	7336689324106032e-20	0.00015138111017073155	22440325284975297e-22	6429154783156865e-21	7873179398405041e-20	5989773241621526e-21	10242030279103775e-21	4737269729518205e-20	0.00010314157233109141	20660468045134963e-21	12681961441303339e-21	4564891344605237e-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20831677060222504e-24	27183566322929932e-24	0	3899530283801107e-23	6632812998130599e-23	9463225881411488e-22	0	418160280142265e-22	15917724712922044e-24	0	28750423125653386e-24	50123368382924454e-24	4111116560070698e-24	0	787493992667943e-23	0	0	1591570143575557e-22	22141918734053674e-25	8045095660226185e-23	11566174716375187e-22	4028160007769498e-23	6282575658735878e-23	0	486182707490937e-21	6345139972335294e-22	0	0	11433946468689274e-24	2190628762282921e-23
65.6	0	0	0	0	0	0	0	17628608459733735e-22	0	0	0	0	6725238027939494e-20	0	45846085930382684e-21	9419665292794324e-21	0.00010069313574918463	0	0	0	0	0	0	0	0	0	0	0	19750018020576437e-23	0	0.00013497518893086324	7700150094222377e-21	47133404378337914e-21	0.0003212836194466486	12936968081105225e-21	14450770193284062e-21	8207392117371765e-20	10613375887607022e-21	11004297884577806e-23	8314231036746428e-21	3797811532023489e-20	12092594158118864e-21	2327609983033946e-20	7732961928797013e-20	0.00013208625616788826	3969625402033422e-20	2929839631863536e-20	23547152666983523e-21	0.00015422477600920983	0.00019228373398877868	9300539647193355e-20	0.00010042210239209953	0.00016312593310628096	0.00015487215673348035	25784580255248207e-21	18016066687398484e-22	0.00011440953200680894	5341810607790521e-20	0.00011054776059199268	17363865487303234e-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49721846283864237e-24	0	31058110152184555e-23	511514431620178e-23	5718352954471885e-22	5695366127719704e-23	15438592792264095e-23	17513099342993145e-24	3693753615009081e-23	27065428884872833e-23	6240947073235958e-22	0	3322602563118217e-22	11511861437607922e-23	18687987399718262e-23	4874957684435825e-22	6852390858815535e-22	2642499709308511e-22	18304586660378772e-23	11006512677230846e-23	10457767853375276e-22	8079834341770589e-23	3573404992268157e-22	43751846783688667e-23	14564131770755863e-23	9853047158513478e-23	12985984513656047e-23	3015047613146296e-23	7227720071119691e-23	8220440983544216e-23
67.2	0	20963780985258783e-21	6383810471132653e-20	0	0.00013150215646558718	0	0	0	0.00022698021361921956	0	0	0	0	0	0	69612986525565e-18	0	0	0	10434250014743537e-22	0	0	0.00016022434971546282	0	0	0	4060001968166353e-20	2207536614532608e-20	0.00011535872180489091	28318544372696567e-21	7836194499390834e-20	8248580104973567e-20	0.00045403366345794435	0.00019339446578256386	4874442139627221e-20	9722756123358435e-23	0.0002663860533354433	8539568011072351e-20	4417768673428675e-20	9315642693713187e-20	0.00011319499436737405	469814166047474e-19	0.0001177468271435686	0.0005451095376062545	25429427000560615e-21	57594255025754025e-21	6260314715635117e-20	0.001526601085656255	895824339640585e-19	33748650943406365e-21	6353450574918243e-20	0.00021328583923197652	0.00014077943385609667	0.000535142972436047	0.0001030253935094374	5631709449306837e-20	54187886408441935e-21	0.000560312848766094	0.00010021312306351704	0.0003307030819174162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7856552127384666e-22	17478956975540893e-23	36483324038081883e-23	8776093501996978e-22	10252905488674538e-22	20041981525210174e-23	7391917198670313e-23	6044188995875569e-22	19994598347797544e-24	10657889954013996e-23	22979615396280353e-23	13121462737139958e-22	2282276040909041e-23	13867053758212521e-22	2653923453715829e-22	17693338746400755e-23	15136083123436327e-23	3766411487080043e-22	3010796939094136e-22	19578989895382248e-23	10461722763243586e-22	10446364087383282e-22	5741102175101556e-22	5244118483851736e-22	5885052162898208e-22	9818903134729952e-23	46453366469065165e-23	7806385253459039e-23	15270109435447597e-23	2796120132049545e-21
68.8	0	0	0	0.0004775826085949008	5554970954361412e-20	0	0	7178765581043118e-20	0	3983959718361411e-20	0.00018541883851436988	28211107906340836e-21	0	0	20181017810253508e-21	0	0	0.0001759084505840186	0.00013236450154496346	6387242994330715e-20	0.00014208993038228706	27870790664275445e-21	3869511450720006e-21	0	0	614339742730888e-19	6356127823544561e-21	0	3383926449467993e-20	0	0.00027447388719787914	0.0004322704198528662	21870498836346174e-21	0.0007902070026419637	26958494356068016e-21	0.00015011405934055216	0.0011781646731734284	878267884298807e-19	33109083329488815e-21	0.0003321313817031472	0.0009311482516140297	0.000445126053493088	0.00013529056434061486	0.00022991192801775096	5802601234368965e-20	0.00032637124006746964	0.00038038141020449104	0.00010598802638199703	0.0006611394275472942	0.0005385700820584853	4192484112385516e-20	0.0001619887462598332	0.0005241326643431626	0.0006658211163573889	0.001236867592927756	19903799433682785e-21	0.000271730845182547	0.00020232839248327227	0.0011086767755611297	0.00021880560574400192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17382346650869113e-22	3121985622179159e-22	992138536689023e-21	6042924074881011e-22	743276521795737e-21	4943839367074053e-22	9017566625886462e-22	4947665957212589e-22	2440625458255222e-22	10264936092676402e-22	7898196709083242e-22	6501227774223792e-22	5725142260584872e-22	732242227542601e-21	3619530163954792e-22	10033349594614952e-22	297387792187893e-21	12987167169325162e-22	5390072704424419e-22	10071752603700976e-22	2354989257532162e-21	9336426439344377e-22	5466770171555122e-22	1671530831179406e-21	2123383688450074e-21	6177457060829344e-22	18035408909525598e-22	675512661539931e-21	2288729377823677e-21	7707591377437154e-22
70.4	6442826964353513e-20	49138898205064074e-21	0	17348536168740022e-21	0	2732671285864558e-20	32976918578248944e-21	8505978284750259e-20	0.00010595647859737224	0.00012421651615374953	11451597950581255e-21	0.0002438309253337193	0.00011690185963942185	0.00010385180431133938	0.00017493687190314167	0.0004607106226450092	0	48548025903207886e-21	3717026290455327e-20	0	20497521936878652e-21	0	0	0	0.0004800507099645825	13693977082580454e-21	0.00010444776457440699	0	0.00019806876649535135	0	0.0009251003622690004	6255072848108755e-20	0.0002826064812613695	0.0004378769242796767	0.0003780418318181244	0.0006921588366900693	0.0037318651416555024	0.0008538631250196289	0.0002859112663874104	0.00022265370141576958	0.0022554412889683978	0.00024352707224934588	0.000561434701613867	0.0008575034767498043	0.00047250062756702	0.0002633475273249915	0.0005818551951742624	0.0003347046636326717	0.0008740616232983994	0.00040755170787177425	0.0007777545770254964	0.0005586603820930228	0.0007168836435732014	0.00023702250622516547	0.0001456650930451311	0.0006806568094758259	0.0023546977877228815	0.00011708833028358869	0.000894107127173805	0.0002730117165677279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9283782068229395e-22	6403615198174456e-22	9020209225586357e-22	3641102796120159e-22	13595627480089693e-22	6474092825014388e-22	2882077756236349e-21	1578707443174505e-21	18671355096034716e-22	6108520636753819e-22	7151816013613647e-22	3209088364662462e-22	18053735037058262e-22	33848321484426627e-22	6304921557828058e-21	11664649736045163e-22	13550757204048794e-22	11169241549704653e-22	13181146105964052e-22	197197422495816e-20	45985054787200444e-23	8791633235246203e-22	23432597331994864e-22	12298288370622858e-21	27272620264653517e-22	19423881809167914e-23	29572820609776493e-23	3220413380867224e-21	7531350348219013e-22	5554286867271969e-22
72	3221919006309087e-20	0.00020636764081255753	0	6170293564280388e-20	4103422930496989e-20	0.00029708674052712135	0.0003294896049284719	0.00022765646197872659	8511090167485733e-20	5218739404242623e-21	0.0003789795150102071	0.0008263563686509046	0.0005027260402978036	4999446809418802e-20	16134656665023798e-21	0.00010466320512966245	0.00016556289101070569	0.00019515838931321542	0.00018938209938550326	0.00011151027296976223	0.00019916154074558207	15437382893279465e-21	0.0001534923963206898	0.00016523324148771612	4015054840532712e-20	8863398919555445e-20	7621065000010774e-20	0.00023599477508460861	0.0001827897557261303	0	0.0034941945242087224	0.0013456248044713907	0.0004404846723640521	0.0003913499323667204	0.0035040900896814767	0.0009185011035651383	0.001143750495095574	0.0011253030042762812	0.0010140412426147972	0.0006794579589705354	0.002022188044176476	0.0017597220395219602	0.0010912608473087138	0.0013368455888241252	0.0008459023146781188	0.00048024783095104804	0.001065527708196788	0.001815287419712755	0.0006916272039885031	0.0008667058463931098	0.0007677544380081765	0.003467422280200061	0.0011633581523665835	0.001783358532216704	0.0009066983766350536	0.0014314802971315166	0.0005330882198308957	0.000618624277519837	0.0007836710190093399	0.004050071496504018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35464319174778215e-22	8415437690002336e-21	12433635652598404e-22	13225188219801942e-22	6339270795786856e-21	8537302005365168e-22	7540978129360282e-21	2817086857492864e-21	7103554836363771e-21	4245646650894309e-21	2661048247925315e-21	5680855020828936e-21	5451724080890975e-21	3942534428216389e-21	37905063732775525e-22	4709698484688927e-21	9818571696569277e-22	35361102372194795e-22	18113984461729923e-22	2565186629440045e-21	14094348247316e-19	37263021322323394e-22	30273321793515866e-22	4794923860190497e-21	15423248202337964e-22	4451252194132849e-21	14962181548958699e-22	6189421568923091e-22	66066520514471856e-22	2728822367887001e-21
73.60000000000001	0.00030158170570146844	0.0008248197232333663	0.00020113884473969552	0.0006885589048338847	0.00031192202084341793	0.000572501473568395	0.00012902053971648898	0.0001923284869296147	0.00036710258886876946	0.0002676220644460848	0.000375699908641875	0.00010973525683246218	0.00013420462914215294	0.0002628881159477367	0.0018167200252711196	0.0011158928532161902	0.0007397231218172405	0.0006229976816607819	631391176971989e-19	24552318900488117e-21	473302327753556e-19	0.00014639197420429395	370051278795577e-19	0.0005713109986084734	0.0003511043039709068	0.0001446155600835616	0.0001851879568138026	0.0001776237347332347	0.0002155637315951984	0.00022376151328424454	0.0024100163413528137	0.0011911400766610727	0.0033265097389119994	0.0025899479855720758	0.007112133610029122	0.004336909904858946	0.0028015517204659935	0.005901329764573129	0.001617240481523408	0.0019767647129389663	0.001654878661274424	0.0039035236738586845	0.0022903535406504673	0.0019792083392747143	0.0021709261110592843	0.002768284843426267	0.0009421956037738268	0.005487897739388888	0.0017997800801180957	0.0017112481718843339	0.006118513852077883	0.0027590776122843417	0.004221033521620924	0.0014288523156618757	0.0048485169312762555	0.004000961156669137	0.0025436498547440297	0.002907695337392214	0.0021386217887399564	0.0029479954907376065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6998321468880948e-21	22093050631114535e-21	3931893261474855e-21	8748685279068366e-21	8959892612782559e-21	72220490799527176e-22	29599521829739486e-22	10016120135812321e-21	5369893528258909e-21	9167833717323482e-20	4338695071958439e-21	3322683795126049e-21	23612841350884124e-21	71522237907961195e-22	7882148248971145e-21	2581262345428908e-21	16439515222746584e-21	32002361307272174e-22	9447710539421889e-21	3844870379569742e-21	5389587756780967e-21	2645444752855932e-21	15751190134688856e-21	6415186720124402e-21	34510130450204146e-22	2121079051895618e-21	6496208616375243e-21	35976926795649315e-21	4152430339017623e-21	9684810158809194e-21
75.19999999999999	0.0008393308523921969	0.002245575996752048	9921598670945186e-20	0.0009151666975117065	0.0018384133951121389	0.0005377965317101098	6878150544494717e-20	0.002671819228295203	0.00043324628091425603	0.00019801913257777497	0.003574044818993166	0.0012001320696133182	0.0008092997045335685	0.00023118145811367447	0.00012938207909335525	0.0004032639351544975	0.0005004525604506881	0.00226998870910584	0.00042147866536261665	0.0008962183692499671	0.0002566123058885912	0.00017645460368297399	9108333329325959e-20	0.0003143413681154895	8499119751453871e-20	1632497531954812e-20	0.0003105598301622076	9758128839179638e-20	0.0007950657430810808	0.0005000071582207162	0.0029300781632394467	0.004530047645621868	0.005805980203058745	0.006660962372824363	0.005993292046363646	0.007428607285394574	0.007112000148293929	0.0041878330538807525	0.012335720944105434	0.005784947200235192	0.0035154482255633844	0.003570614813352584	0.006510031476791184	0.0034126196847441446	0.0059993757446017764	0.005263131085354985	0.0072218061042275	0.005725846118337772	0.005724442520197345	0.003610467966013482	0.001489209564111555	0.003398749746677821	0.005787284164811839	0.0017759238580016604	0.004048674864131068	0.003729264896649917	0.005412082046274644	0.0034458279249421956	0.0014041654449835365	0.006889450885881744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6444867433433641e-21	4348290667132892e-21	24017607936482267e-22	0.00011453392245768045	0.00024892867453001267	8330359930896965e-21	6249549343823361e-20	24215089583716206e-21	5745090333702056e-21	15564915510579753e-21	694981641521568e-20	1024027790675859e-20	10549903862480547e-21	9185252111538176e-21	28527674416365107e-21	12434674231858614e-21	931016917596514e-20	12028646934246564e-21	11019968466191026e-21	9315104550233554e-21	7551191816334299e-21	9722030854177018e-21	6137525146545953e-20	4885078171828324e-21	14365238353447796e-21	6740678941681297e-21	16733848284634587e-21	1674476082900144e-20	42293694549553685e-22	146420230064381e-19
76.8	0.0011711883538158858	0.004291109736023011	0.0037209234894256065	0.0018189652880361976	0.0022890751925138055	0.00022735714924674265	0.0014964695748447446	0.001062227724012716	0.00150750447247738	0.0037640932636338136	0.0005940904025703541	0.0009573700771141026	51807826319114554e-21	0.0009320757701301726	0.0012144700782812982	0.0009160278121203648	0.0006428967974476519	0.0009755593650569808	0.0014256821078423032	0.0022589931933383687	0.0005485382089889892	0.004097320944424996	0.0016202436572013805	0.003663392070257464	0.0008238008110839895	0.0011544160357135048	0.00022006402896821843	0.0013738054924434726	0.0016071284842982616	0.005212678025448251	0.0051240870870605595	0.0063116312822230885	0.003068755483397933	0.005839032391205943	0.010111362853837453	0.010466356984514218	0.009883432499087833	0.0031964676968564954	0.004555416730711933	0.013066655876354607	0.004571924589801953	0.007334105656196476	0.010250749738162326	0.01389712688095948	0.0037722791050028115	0.015926175237366585	0.00887735958362017	0.008035062072049338	0.00764377421569794	0.010202029876780778	0.004203096187320105	0.005815494713739867	0.006756813552271292	0.015533573447812208	0.010158355404054136	0.003337815741591962	0.00796658054871831	0.0037658447898019556	0.004968461776878676	0.006671414818146622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3621507138398851e-20	0	0	0	0	0	0	0	0	0	4979657702127286e-20	66651051159653244e-22	14812268191390143e-21	658001311201043e-19	0.0001405389122709745	3190464315914638e-20	16365461466355227e-21	5174549945773913e-21	8174305304946172e-20	28250252695541384e-21	46417348375119584e-21	11090483226756712e-21	9691101026662938e-21	0.00018244866684778753	13112727548585574e-21	1614152108996508e-20	26682203545719965e-21	9415588043164173e-20	12259507007297823e-21	29914081527639222e-21	14626398586888188e-21	8827653396984417e-21	11420473556037685e-21	8117211820302128e-21	3530390583387445e-20	0.0002774643204159005	15604084539735684e-21	0.00021684009213202536	2160506157400469e-20	7765166874149834e-20
78.4	0.0033138689985967255	0.001966967860522105	0.005656683095273061	0.0020901119417981607	0.0020797493593671117	0.0018842222032844985	0.007435920039928076	0.005472165867863074	0.004146322921077991	0.004192315526416172	0.0016869212854480292	0.004725345496766979	0.0033756831370087034	0.015022388645727466	0.007615741405410155	0.006151847175688264	0.007211049105874866	0.006800944992625008	0.020423680251145705	0.0010912626426081875	0.004859403996936622	0.002948780015378214	0.005324106912148058	0.0025370432681637027	0.005157305804970543	0.010548777778126435	0.011756585280766218	0.0016351040651107368	0.005559671102481538	0.0006716155840633586	0.011812042928870885	0.01490894594165909	0.007324558131771519	0.018780171526880895	0.006663177510913739	0.01801731247779125	0.02024643478726913	0.010378784586812845	0.016130435700129963	0.006711272679991529	0.014172834933886715	0.011963446166210702	0.014905806941465967	0.021120451217660454	0.01253878859749406	0.02517480121578727	0.011227239601983413	0.013128702990686416	0.008567330937774308	0.013677482010382335	0.010736734498639084	0.01931431944345748	0.012406023778262647	0.021567557895094295	0.019440268829677886	0.010083842925440742	0.01564932225343772	0.011646330284413775	0.01324927899801948	0.009106322535867819	0.0004790033195563883	0	0	0	0	0.0010604535902611436	0	0	0	0.0016260895077822286	0.0004598062703699141	0	0	0.0005669025061256521	0	0	0	0	0	0.0008403516776223859	0	0	0.00047915049897743627	0.001981248857026762	0	0	0	0	0	0	0.010530117879478244	8452069555095671e-20	6662179275532567e-20	8006925867710903e-20	0.0001025935046366104	4618940107221248e-20	42696004528647604e-21	0.00016601429501877013	0.006986220198428061	0.00010062867433003264	0.00010365753687879945	0.0002612804182559734	4622777766560296e-20	0.00023153158491847102	38269214268104747e-21	0.00012335970009705525	0.0002026275199855917	0.0005789938274062788	8401084898767104e-20	4385825691316164e-20	510187282434868e-19	0.00014812082354966234	9327640973440915e-20	6952705155785795e-20	0.0009665619233086343	0.0004738403284244967	0.001940546715538285	0.00161002001540866	0.00748483378300316	45483466971071286e-21
80	0.02223347909378658	0.021968137966907105	0.003736269147663	0.01590155951375369	0.014302791268092951	0.006354541549277296	0.005502043083573977	0.00540731703094759	0.018477388209539813	0.010421135958152902	0.007588578151492422	0.011248142636308153	0.010975671612466814	0.004226397334944193	0.011574206442242427	0.01294215752215035	0.009618392839942601	0.017249396125809256	0.005398962786811759	0.017038293096426443	0.016421193575351736	0.01886263438832592	0.01137289854417005	0.01635126189294865	0.020665882596409738	0.007134022093281097	0.008368140473471697	0.020981205746998854	0.014132896585247062	0.009267380963641669	0.020129958403213424	0.020942874574423606	0.01668242554010138	0.020125011159216347	0.019795354653607985	0.01694429944638245	0.012487082181924387	0.03281402651439545	0.026435075420350233	0.025204970082597856	0.023395205202278214	0.02668369054730777	0.023118663804099573	0.014073930867764359	0.02838712949905091	0.015313302804107485	0.011992108409120333	0.025152550451145644	0.02579055224182525	0.028101264641628133	0.034241337231582014	0.01485663478858348	0.026769206337225075	0.015238612011700814	0.01614264236238358	0.021747857638767385	0.019046647359000766	0.016884729715312467	0.02011665490074194	0.025679844737324115	0.00017882539151837907	0	0.007355666894704376	0	0.00993784681790289	0.01963084955322379	0.0176059870979254	0.01499622038694599	0	0.032811933855281014	0	0.001774295265667026	0	0.0031005985614319647	0	0.008689082750985056	0	0.0024134076515913865	0	0	0.006259638217154861	0	0	0	0.000308897417056615	0	775691861372799e-19	0.0003718440709682687	0	0.007043297124167102	0.005044595993372561	0.014793756610217916	0.0003521407611159889	0.0007508672550314523	0.012981905434574325	0.008467981824628818	0.009576346461726455	0.00419193123469023	0.005462152615128455	0.002483635557398967	0.0003905957422478173	0.00418340161628172	0.012178390375981275	0.015528807111587653	0.0002764639044978962	0.0002908054739062333	0.00021846302763767856	0.019097300891212473	0.00375912925563058	0.00045712960214696957	0.006102007692051536	0.00010584157921079467	0.015078874580285917	0.0002838228027281355	0.005017739247138421	0.00012547031548524942	0.00968802368115768	0.014094095106237076	0.012812908687473482	0.0004888788081862695
